city_name,city_latitude,city_longitude
Towanda, 40.563920, -88.898960
Tower Heights, 39.524780, -89.769260
Tower Hill, 39.387820, -88.960630
Tower Island, 39.701160, -91.323760
Tower Lake, 42.231970, -88.152020
Towertown, 41.896420, -87.630610
Towhead Island, 39.749210, -91.359590
Towne Oaks, 40.583370, -89.548150
Trailpark Gardens, 40.733930, -89.518430
Treat Island, 41.438360, -88.168950
Tremont, 40.527540, -89.492600
Trenton, 38.605600, -89.682040
Trenton Corners, 40.908090, -90.114010
Trilla, 39.375040, -88.350320
Trimble, 39.063370, -87.684470
Triumph, 41.499480, -89.022030
Trivoli, 40.690590, -89.892050
Troster, 40.318370, -88.479780
Trout Valley, 42.198080, -88.253420
Trowbridge, 39.310320, -88.517830
Troxel, 41.834200, -88.596470
Troy, 38.729210, -89.883150
Troy Crossing, 38.705600, -89.957050
Troy Grove, 41.467810, -89.083140
Troy Junction, 38.734490, -89.928160
Trumbull Park Homes, 41.702530, -87.564490
Trumbull Park Terrace, 41.709480, -87.561990
Truro, 40.957540, -90.042340
Tuckaway Manor Mobile Home Park, 40.765280, -89.477500
Tuckers Corners, 37.990880, -88.595610
Tully Island, 40.181160, -91.507100
Tunbridge, 40.113650, -89.048700
Tunnel Hill, 37.523660, -88.838670
Turkey Island, 41.476700, -90.598470
Turkey Island, 38.112270, -87.980860
Turkey Island, 40.682260, -91.105980
Turner Camp, 42.189190, -88.250640
Turner Island, 39.051720, -90.706230
Turner Landing, 39.070330, -90.695400
Turpin, 39.788650, -88.919240
Turtle Island, 39.745050, -91.365430
Tuscarora, 40.605320, -89.667320
Tuscola, 39.799200, -88.283100
Tuttle Farm, 41.646390, -88.237500
Twelvemile Corner, 41.759470, -89.083430
Twelvemile Island, 39.045600, -90.580950
Twin Churches, 39.143100, -89.011180
Twin Creek, 41.627220, -87.981110
Twin Grove, 40.493370, -89.079800
Twin Islands, 39.382830, -90.619850
Twin Lakes, 41.603890, -87.914170
Twomile Island, 40.735600, -91.088760
Udina, 42.043360, -88.376190
Ukrainian Village, 41.899430, -87.684510
Ulah, 41.269200, -90.146230
Ullin, 37.276990, -89.183410
Ullrich, 39.740870, -88.681460
Undercliff, 41.187810, -89.366200
Union, 42.227500, -88.527320
Union, 40.287540, -89.367040
Union, 40.390870, -89.809560
Union, 41.496980, -88.023390
Union Center, 39.332810, -88.081430
Union Grove, 41.834200, -90.026510
Union Hill, 38.588110, -90.005940
Union Hill, 41.107530, -88.146720
Union Point, 37.549220, -89.503990
Union Town, 38.518940, -88.750330
Uniontown, 40.747540, -90.098730
Unionville, 37.122280, -88.546710
Unionville, 40.025040, -87.638080
Unionville, 41.819200, -89.982620
United Center, 41.881970, -87.679140
Unity, 37.149770, -89.272860
University, 37.936440, -88.609500
University Park, 41.442980, -87.683600
University Village, 40.464760, -90.679300
Upper Alton, 38.911440, -90.150660
Uptown, 41.965900, -87.652620
Urbain, 37.974490, -89.040630
Urbana, 40.110590, -88.207270
Urbandale, 37.052830, -89.185910
Ursa, 40.074770, -91.367370
Ustick, 41.883920, -89.992070
Utah, 40.984200, -90.487910
Utica, 41.340590, -89.010080
Utopia, 41.851140, -87.972840
Vails Island, 41.163090, -87.614480
Valentine Manor, 42.228360, -88.106750
Valier, 38.015330, -89.042570
Valier Patch, 38.026720, -89.036740
Valley City, 39.706990, -90.652630
Valley Mission, 37.358110, -89.339250
Valley View, 42.222800, -88.966210
Valley View, 41.830310, -88.067840
Valley View, 41.966140, -88.298970
Valley View Farm, 42.227520, -88.973710
Valley Vista Estates, 41.723890, -89.911940
Valmeyer, 38.305610, -90.276510
Van Burensburg, 39.036160, -89.279520
Van Orin, 41.550030, -89.353420
Van Peterson Subdivision, 41.336980, -88.400900
Van Petten, 41.704200, -89.622050
Van Wood, 39.961440, -89.598710
Vancill Towhead, 37.470880, -89.468150
Vandalia, 38.960600, -89.093680
Vandercook, 40.100310, -87.648080
Vanderville, 39.425320, -89.297590
Vandruff Island, 41.460030, -90.568470
Varna, 41.036420, -89.226200
Velma, 39.514770, -89.232590
Venedy, 38.395050, -89.645930
Venetian Village, 42.398630, -88.052580
Venice, 38.672270, -90.169830
Vera, 39.034210, -89.113130
Vergennes, 37.902270, -89.335640
Vermilion, 39.581150, -87.588910
Vermilion City, 41.095870, -88.834800
Vermilion Grove, 39.925040, -87.655020
Vermilion Heights, 40.123650, -87.653350
Vermilionville, 41.259480, -88.995640
Vermont, 40.294210, -90.427900
Vernal, 40.263650, -87.699470
Vernon, 38.802270, -89.087010
Vernon Hills, 42.219470, -87.979520
Verona, 41.217810, -88.501460
Versailles, 39.885050, -90.655960
Vevay Park, 39.279200, -88.053650
Victor A Olander Homes, 41.824200, -87.603660
Victoria, 41.033650, -90.098450
Victoria Meadows, 41.705900, -88.322400
Victory Homes, 42.235580, -89.062600
Vienna, 37.415330, -88.897840
Villa Grove, 39.862810, -88.162270
Villa Park, 41.889750, -87.988950
Villa Ridge, 37.158660, -89.194800
Village of Campton Hills, 41.936600, -88.397500
Village Square, 40.566710, -90.017060
Villas, 38.899490, -87.753640
Villas North, 42.148890, -87.890280
Villas of Northbrook, 42.143330, -87.847220
Villas West, 42.107220, -87.837500
Ville Du Parc, 42.125560, -87.855560
Vintage, 41.509440, -88.219720
Vintage Harvest, 41.592780, -88.211110
Viola, 41.203090, -90.587080
Virden, 39.500890, -89.767870
Virgil, 41.955860, -88.537300
Virginia, 39.951160, -90.212340
Volo, 42.326130, -88.167860
Volte Court, 42.122780, -87.811940
Von Glen Acres, 42.115030, -89.219270
Voorhies, 39.866980, -88.580060
Vulcan, 38.528940, -90.242340
Wabash Point, 39.442260, -88.420880
Wacker, 42.058080, -90.046240
Waddams Grove, 42.417510, -89.884290
Wadsworth, 42.428630, -87.923970
Waggoner, 39.377550, -89.653150
Wagon Creek Heaven, 37.583110, -88.897570
Wahl's Subdivision, 42.115830, -87.839720
Wakefield, 38.840050, -88.243930
Waldo, 40.798090, -88.832570
Walker, 39.676430, -89.006740
Walker, 41.617810, -88.206450
Walkers Grove, 41.640560, -88.235280
Walkers Island, 38.691440, -90.077610
Walkerville, 39.386990, -90.495400
Walla Walla, 39.200870, -88.192260
Wallin Woods, 41.605830, -88.220830
Wallingford, 41.371700, -87.943940
Walnut, 40.483930, -89.371480
Walnut, 41.556700, -89.593430
Walnut Grove, 40.616150, -90.559300
Walnut Grove, 41.176700, -89.360920
Walnut Hill, 38.477270, -89.043400
Walnut Prairie, 39.240040, -87.666140
Walnut Ridge, 41.725000, -88.107780
Walnut Woods, 41.721670, -88.100830
Walpole, 37.936710, -88.554770
Walsh, 38.089490, -89.850940
Walshville, 39.070880, -89.618980
Waltersburg, 37.378940, -88.564210
Waltham, 41.433370, -89.010360
Walton, 41.715030, -89.438430
Waltonville, 38.208940, -89.038960
Walz, 40.136700, -87.566960
Wamac, 38.508940, -89.140630
Wanda, 38.834490, -90.038720
Wanlock, 41.219200, -90.625410
Wapella, 40.220310, -88.962020
Ward, 37.850050, -89.235360
Ward, 41.168920, -87.628090
Ward Island, 39.877270, -91.439320
Ware, 37.447830, -89.393980
Warner, 41.410310, -90.375960
Warnock, 38.395610, -90.269280
Warren, 42.496400, -89.989570
Warrenhurst, 41.822810, -88.214240
Warrensburg, 39.932820, -89.062030
Warrenville, 41.817810, -88.173400
Warrington, 39.612810, -87.937530
Warsaw, 40.359210, -91.434600
Wartburg, 38.290610, -90.195670
Wartrace, 37.399220, -88.778670
Wasco, 41.938080, -88.404520
Washburn, 40.919200, -89.291200
Washington, 40.703650, -89.407310
Washington Heights, 41.706420, -87.656160
Washington Park, 38.635050, -90.092890
Washington Park, 41.792530, -87.618110
Washington Park Court, 41.805030, -87.615050
Wasson, 37.788100, -88.484770
Wataga, 41.025320, -90.279850
Water Edge Subdivision, 42.143610, -87.811110
Water Valley, 37.558660, -89.175360
Waterloo, 38.335890, -90.149830
Waterman, 41.771700, -88.773690
Watertown, 41.985310, -89.294550
Watkins, 40.280870, -88.677290
Watkins Ford, 37.535880, -88.631160
Watseka, 40.776150, -87.736420
Watson, 39.025320, -88.569770
Wauconda, 42.258910, -88.139250
Waukegan, 42.363630, -87.844790
Wauponsee, 41.274480, -88.494510
Waverly, 39.591720, -89.952880
Wayland, 40.204490, -90.707070
Wayne, 41.950860, -88.242300
Wayne Center, 41.942810, -88.173680
Wayne City, 38.345330, -88.587830
Waynesville, 40.238930, -89.123140
Weaver, 39.418090, -87.599470
Webster, 40.773650, -87.603920
Webster, 40.466430, -91.000690
Webster Hill Estates, 38.325050, -88.927840
Webster Park, 41.324200, -89.178140
Wedges Corner, 42.386130, -88.004250
Wedgewood, 41.563060, -88.212220
Wedgewood Heights, 41.582780, -87.914720
Wedron, 41.436140, -88.773410
Weedman, 40.281420, -88.603120
Weir, 39.267820, -87.790310
Welco Corners, 41.697250, -88.041450
Weldon, 40.121150, -88.745350
Weldwood Oaks, 42.028920, -88.342860
Welge, 37.956440, -89.712600
Welland, 41.626700, -89.070920
Weller's Subdivision, 42.125560, -87.851670
Wellington, 40.539200, -87.680030
Wellington Heights, 41.538610, -88.191940
Wells Corners, 42.309470, -87.892570
Wempletown, 42.343350, -89.204280
Wendel, 41.533090, -89.210090
Wendelin, 38.833380, -88.272820
Wenmoth Acres, 41.850310, -88.365350
Wenona, 41.052530, -89.050360
Wenonah, 39.326990, -89.288970
Wertenberg, 38.446160, -89.664820
Wesglen, 41.620280, -88.139440
Wesley, 40.653090, -89.604270
Wesmere, 41.560000, -88.224440
Weson Island, 39.479210, -90.596510
West Brooklyn, 41.692810, -89.147040
West Chicago, 41.884750, -88.203960
West City, 37.993940, -88.935070
West Dundee, 42.098080, -88.282860
West Edgewater, 41.982810, -87.673950
West Elsdon, 41.793920, -87.724500
West End, 37.890050, -88.705610
West Englewood, 41.778090, -87.666720
West Frankfort, 37.897830, -88.931460
West Garfield Park, 41.880590, -87.729220
West Grand Place, 39.768660, -89.671210
West Hallock, 40.920870, -89.639260
West Harvey, 41.622530, -87.659210
West Highland Acres, 42.048920, -88.348140
West Jersey, 41.018930, -89.927050
West Junction, 42.314740, -89.659010
West Kankakee, 41.118640, -87.888100
West Lake Forest, 42.221970, -87.873130
West Lawn, 41.772810, -87.722270
West Liberty, 38.853380, -88.084480
West Loop, 41.877690, -87.648720
West Miltmore, 42.397710, -88.057670
West Newell, 40.203370, -87.615300
West Peoria, 40.692540, -89.627880
West Point, 37.898940, -89.622040
West Point, 40.255050, -91.182640
West Pullman, 41.679480, -87.641990
West Ravenwood, 41.964750, -87.683950
West Ridge, 39.825870, -88.216990
West Ridge, 41.999750, -87.692840
West Roseland, 41.693090, -87.632270
West Rural Hill, 37.965600, -88.688390
West Salem, 38.520880, -88.004760
West Sandford, 39.545870, -87.534470
West Town, 41.893810, -87.674930
West Town Mobile Home Park, 42.307780, -89.651670
West Union, 39.215870, -87.666140
West Vienna, 37.428660, -88.969510
West York, 39.171150, -87.673640
Westbury, 41.696390, -88.071940
Westchester, 41.850590, -87.882000
Western Dunning, 41.945860, -87.819510
Western Springs, 41.809750, -87.900620
Westervelt, 39.478930, -88.861740
Westfield, 42.103060, -87.846670
Westfield, 39.456420, -87.996150
Westfield Corners, 42.208360, -89.230940
Westlake, 41.620830, -88.156940
Westmont, 41.795860, -87.975620
Westmoreland, 42.275020, -89.162610
Weston, 40.747260, -88.622000
Westport, 38.827270, -87.759750
Westview, 38.537000, -90.101780
Westview Acres, 40.563930, -90.050950
Westville, 40.042260, -87.638630
Wetaug, 37.323940, -89.166740
Wetzel, 39.706150, -87.706140
Wexford, 41.560000, -88.169440
Wexford East, 41.552780, -88.153060
Weybridge, 41.970860, -88.417020
Wheatland Highlands, 41.679720, -88.220000
Wheatland Plains, 41.647500, -88.256940
Wheatland South, 41.700280, -88.201110
Wheatland View, 41.722220, -88.178890
Wheaton, 41.866140, -88.107010
Wheeler, 39.046710, -88.316430
Wheeling, 42.139190, -87.928960
Whiskey Point, 41.916700, -87.755890
Whiskey Row, 41.819200, -87.665330
Whispering Pines, 41.610280, -88.010280
Whisperwoods of Northbrook, 42.113610, -87.857500
Whitaker, 41.251420, -87.727820
White Ash, 37.789490, -88.924790
White Birch Lakes, 42.226410, -88.070910
White City, 39.064770, -89.763430
White City, 40.105050, -90.107620
White Hall, 39.436990, -90.403180
White Heath, 40.086140, -88.512840
White Hill, 37.319220, -89.021460
White Island, 40.167820, -91.508770
White Oak, 39.509770, -89.571210
White Pigeon, 41.890310, -89.891230
White Pines, 41.666200, -88.348300
White Plains, 42.129440, -87.844440
White Rock, 42.036420, -89.133990
Whitefield, 41.148650, -89.504810
Whiteoak, 38.228100, -89.726210
Whittington, 38.089220, -88.902840
Whitton, 42.225850, -90.308460
Wichert, 41.057260, -87.704200
Wicker Park, 41.908680, -87.679860
Wideview, 41.938640, -88.381740
Wilbern, 40.946700, -89.323700
Wilberton, 38.879490, -88.951450
Wilbur Heights, 40.142530, -88.235600
Wilco Estates, 41.616670, -87.913330
Wildebrook On The Green, 42.136110, -87.870560
Wilderman, 38.473660, -89.939270
Wildrose, 41.927530, -88.332300
Wildrose Valley, 41.931690, -88.324520
Wildwood, 42.342800, -87.998130
Wildwood Valley, 42.062250, -88.373690
Wilkinson, 42.006700, -88.782870
Willard, 37.086440, -89.352300
Willeford, 37.656160, -88.851730
Willeys, 39.596990, -89.233420
William Green Homes, 41.904750, -87.645610
Williams Park, 42.254190, -88.183420
Williams Trailer Court, 37.746110, -88.926940
Williamsburg, 38.227830, -89.058680
Williamsburg, 39.717530, -88.572010
Williamsburg, 42.061970, -88.015350
Williamsburg, 41.561110, -88.241940
Williamsburg Green, 42.030580, -88.352020
Williamsburg Hill, 39.300320, -88.934790
Williamsburg Square, 42.147500, -87.809170
Williamsfield, 40.922540, -90.014560
Williamson, 38.985600, -89.763980
Williamsville, 39.954220, -89.548710
Willisville, 37.983940, -89.589540
Willow, 42.278070, -89.949850
Willow Bar Island, 39.533380, -91.078470
Willow Bar Island, 41.073370, -90.943750
Willow Cove, 42.106110, -87.835830
Willow Creek, 41.835030, -88.467300
Willow Creek, 42.111110, -87.845280
Willow Creek Trailer Park, 40.466980, -89.018690
Willow Grove, 41.703330, -88.112500
Willow Hill, 38.995880, -88.022530
Willow Island, 41.838080, -90.177630
Willow Island, 39.997820, -91.467380
Willow Island, 39.058380, -90.703180
Willow Island, 39.278940, -90.604290
Willow Island, 39.537270, -91.085420
Willow Island, 41.194750, -87.970600
Willow Island, 41.348360, -91.066540
Willow Ridge, 41.338370, -88.423960
Willow Springs, 41.740870, -87.860330
Willow Woods, 42.103890, -87.836940
Willowbrook, 41.457810, -87.536430
Willowbrook, 41.769750, -87.935890
Willowbrook Acres, 42.118610, -87.786940
Willows North, 42.101390, -87.851670
Wilmette, 42.072250, -87.722840
Wilmington, 41.307810, -88.146720
Wilshire Terrace, 42.140560, -87.846670
Wilsman, 41.171150, -88.932020
Wilson, 42.372240, -88.139810
Wilson Heights, 38.712830, -89.933710
Wilsons Island, 39.850880, -90.579850
Wilsonville, 39.070880, -89.856210
Wilton, 41.379480, -87.934220
Wilton Center, 41.351420, -87.959770
Winchester, 39.629770, -90.456240
Winchester Estates, 41.301390, -88.141940
Winchester Place, 41.723890, -88.128610
Winchester-Hood Garden Homes, 41.993640, -87.677840
Windcrest, 41.695040, -88.334800
Windenoak, 41.865310, -88.466190
Windham, 42.111110, -87.851670
Windham Manor, 42.108610, -87.850280
Winding Creek, 41.582780, -88.173330
Winding Waters Of Mill Race Creek, 41.697080, -88.323500
Windmill Estates, 41.595000, -87.992220
Windsor, 39.440870, -88.594780
Windsor Park, 41.752260, -87.552820
Wine Hill, 37.948940, -89.674550
Winfield, 41.861700, -88.160900
Wing, 40.819480, -88.401170
Wing Island, 39.410880, -90.618180
Winkel, 40.348930, -89.631490
Winkle, 38.150050, -89.488700
Winnebago, 42.266130, -89.241220
Winnebago Court, 42.210860, -89.079270
Winnebago Island, 41.535870, -90.443460
Winneberger, 38.879770, -90.585400
Winnemac, 41.972250, -87.670330
Winneshiek, 42.344460, -89.527340
Winnetka, 42.108080, -87.735900
Winschester Lane North, 42.152220, -87.890280
Winslow, 42.492510, -89.792340
Winston, 42.334460, -90.363740
Winston Village, 41.715560, -88.066670
Winston Woods, 41.721940, -88.057220
Winterrowd, 38.940880, -88.375040
Winthrop Harbor, 42.478910, -87.823680
Winthrop Harbor Station, 42.478910, -87.845070
Winthrop Village, 42.085580, -88.037290
Wirth Island, 38.251160, -89.902050
Witt, 39.256440, -89.348140
Woburn, 38.958660, -89.346470
Wolcott Gardens, 41.971700, -87.675330
Wolcotts and Bushnells Additions, 41.895870, -87.634220
Wolf Creek, 37.626720, -89.052850
Wolf Creek Estates, 41.664170, -88.191110
Wolf Creek Island, 41.664170, -88.201390
Wolf Lake, 37.504220, -89.438430
Wolf Lake, 40.086710, -90.145400
Wolfs, 41.695860, -88.260900
Womac, 39.271440, -89.788150
Wonder Center, 42.388910, -88.344530
Wonder Lake, 42.385300, -88.347310
Wood Dale, 41.963360, -87.978960
Wood Oaks Glen, 42.125560, -87.884170
Wood River, 38.861160, -90.097610
Woodbine, 41.613330, -87.953890
Woodbine, 42.342230, -90.145400
Woodburn, 39.047550, -90.012050
Woodbury, 39.195870, -88.303100
Woodcrest, 42.181970, -89.142610
Woodcrest, 38.587830, -90.052050
Woodcrest, 41.489480, -90.253730
Wooded Island, 41.784480, -87.582550
Woodford, 40.846700, -89.028130
Woodhull, 41.178930, -90.315960
Woodlake, 41.712500, -88.203610
Woodland, 41.162260, -87.549200
Woodland, 40.714480, -87.731140
Woodland Acres, 41.921140, -89.133430
Woodland Addition, 41.299200, -88.833410
Woodland Estates, 42.214470, -88.037850
Woodland Hills, 37.607550, -88.944510
Woodland Hills, 41.849470, -88.281460
Woodland Hills, 41.799200, -89.648720
Woodland Junction, 40.697260, -87.730860
Woodland Shores, 41.814750, -89.561490
Woodland Valley Courts, 42.206390, -90.238060
Woodlands, 42.135830, -87.851390
Woodlawn, 38.330050, -89.032570
Woodlawn, 41.779480, -87.599490
Woodlawn Court, 39.930050, -91.368760
Woodlawn Trailer Court, 41.790000, -89.719170
Woodleaf, 41.706670, -88.116670
Woodmere Subdivision, 42.115280, -87.850830
Woodoaks Court, 42.126390, -87.881110
Woodridge, 42.152800, -87.809230
Woodridge, 41.746970, -88.050340
Woodruff, 40.538090, -89.231470
Woodruff Corners, 42.277520, -89.426780
Woodruffs Island, 41.955300, -90.161240
Woods, 38.944490, -90.121770
Woods of Rivermist, 41.711390, -88.133330
Woodside, 39.720050, -89.678990
Woodson, 39.628940, -90.219010
Woodstock, 42.314740, -88.448700
Woodvale, 41.023930, -90.644300
Woodville, 40.188380, -91.182920
Woodworth, 40.659760, -87.845870
Woody, 39.263660, -90.485120
Woodyard, 39.865590, -87.656130
Woosung, 41.903360, -89.540940
Worden, 38.931440, -89.838990
Worth, 41.689750, -87.797280
Wrights, 39.375880, -90.294280
Wrights Corner, 39.129490, -88.866450
Wrigleyville, 41.950590, -87.659100
Wyanet, 41.365310, -89.583980
Wyckles, 39.853090, -89.028970
Wyckles Corners, 39.843930, -89.028970
Wynoose, 38.598660, -88.221990
Wyoming, 41.061700, -89.773160
Wyton, 40.129480, -87.643350
Xenia, 38.635880, -88.634770
Yale, 39.119760, -88.024760
Yantisville, 39.536430, -88.883410
Yates City, 40.778650, -90.014840
Yatesville, 39.845880, -90.060390
Yeager, 41.207810, -87.702260
Yellow Banks, 40.730320, -91.081260
Yellow Creek, 42.305570, -89.856510
Yeomans, 39.650600, -90.040940
Yeoward Addition, 41.758090, -89.660660
Yoder Addition, 39.805870, -88.276440
York, 39.171430, -87.639190
York Center, 41.856970, -87.987840
Yorkfield, 41.863360, -87.948400
Yorktown, 41.569760, -89.850110
Yorkville, 41.641140, -88.447290
Youngsdale, 41.990580, -88.340630
Youngstown, 40.660600, -90.617350
Yuton, 40.533370, -89.060360
